tier,leagueId,queue,name,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,puuid,profileIconId,revisionDate,summonerLevel
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,boHuhit5ZMdU3jx4YXj0294rd4z3lgrx3RuE68X-Q5sK7B7tvaS-b8Zjvg,AF Rose,207,I,113,106,False,False,True,True,S79m17ny1IThmCYKeTJUi4ibQ01UWdp12QJhlfzU66JP7Kz_Erh9V6a8,lSPVZiye4Yoqo4zomBwbmUftcB1CWWP04RQe84gZg1y-M9-hL60sKBJWnF3NpZ7-vsEV-imHo-dDkQ,7,1643553262000,111
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,0zM7WZCj5xcOvRPlQmgllrY24lgO6QVZd5UT-pn1IwoUoiw,Let me sup,397,I,80,77,False,False,False,False,sSzgkWP1PoRfOoW_M3T5hC98Y3QABz3dRyYo2wCNOvi8gZw,qpylcf7cqonC02AcN3gdpvn40nlf2xbHlA-Y3sJhod2DYwSk1FWyYFVvDiwfLJ5futkfpwXOoFEOZQ,5187,1643533902000,300
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,_SRDtVC97nmU38X13sHCZh_e5sVOh9_T6hJT-EWhpjclRypjSQe8R_8kcg,Cisum,328,I,123,105,False,False,True,True,QV3VBEmL2oh0WuDbnPwA3RJ7sDYzzCNoD83PL1r2zTmy-vwt4nqNW7rR,zxm9lwvcShcAu8xF5M-tuY4-LBZVZM8AObuNbFm-kjsdW85PnK24L7_bVjIbN6H2WTMyO9Nd6l7bjQ,5187,1643404890000,124
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,yPyEqfftyWDeuuwAyf5Ik-1canumv4U3535ygRv56EmIUNIA,김병준수,239,I,70,58,False,False,True,False,EloyLHPMi20EBn9FOEspKuepHQG9XrgfHJxPT6hMB5blRhCpmEc69ljq,qzCcu_z6Uh8tSYMtlh8shaOGXij_ooswDVb1lFmYRsNHJIWg1n8hJMECpUMeunaXCNEpn24EuW-7wg,3839,1643729151066,169
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,eElh4uNwcBgOH2kzPNz1iq2nfrCl-eFlozoLYV7MiuWeAn2oh4t9Lwc2hA,manmanO,220,I,39,25,False,False,False,False,7ca53bkD3VIbVWlwbTVX1vF9Yi5YKxAUMudSz_kgQvfT8hmnQ1yAvMrW,bthwiMlxQDoeJSAoej3sbAxg0hgDgIxn_-o8Qj0mO1xwImpfveMKtW-3IWlNsRX-GHm0mGHJ6ROfJg,5212,1642860009000,190
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,vh2zmHn1gUV5p2b1xneAqOr-zYXKvS3L36Vk7y8SGQHuaE8,석효신의 방패,256,I,128,110,False,False,True,False,_YN9OMFwSG6TGwHJuuewJeVYD77GOGAC4AOHxIe8kOHBLRM,gacut91hrGgZsXHyHPgIbkscngV5pFM6sjEa32CmGGRB9ZJ5AOgEJfXYtqwdmAn_oNmAH3uG4fnPew,1388,1643707545595,417
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,i_xU48CRH7wh1K7a4s0W8MY0vKRLox6klFgQy4ReOgl1jcU,jiaojiao3,322,I,102,81,False,False,False,False,ut-5xNOzijwowEptBqOejm5pDI0F3UP8yV6__IwbgaHLf2o,aZhU7OoPpR8G17t1YP38-IngcGbkfjCE1CBAEvBTuFN5Owrr7kJzx8Sr8cW7m8bR7HBR1bfPmYZ1dw,4631,1642747344000,519
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,ZJY6YNgTY9BDXz6AtRs6RXaWPrbbLhBx4Mws2A568sX2I8_S3TrwrygEIw,너만곁에두고싶어,391,I,90,72,False,False,False,True,ibSsMcuBusi8RUtsHO2K0vCKd1VmSP3spbfW3lowH-gwuo3062tawe5R,T6vEtGCkpxslggzUzQCCCqAuFIQg0Ww7cdGy5QGpJrqmgu2nDee2NKN4VuYtY-FXfk8cSbHaPbNeMQ,3840,1643281784000,80
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,RMHiWyag-jx70sihHPeDYAVf94OlIt2ntsWxNSnnH6UesYsFiMyUT0wxyw,pingwozhijiedian,266,I,55,44,False,False,False,True,t1aLIkxzphZFvDZED9KgHhglOK5s-CwpJ7yBR6Q-YEZ2NwnfmXh35eAv,KGsNkvhCihgvFEBG-fO6LVzgh-bs01R1SgpX1vcvIRdVlW-BOGztMBFsYnNn3JWhZio6eB689yDOqA,4573,1642716498000,125
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,h4LNk5Q5DFo0ygbQNEsKu0y84Gvv-YIXtJlZUhxQzLM_Lto,MedunLo,264,I,84,72,False,False,True,False,abJlR7MOn-hm5Os4sgioJQ4k4M5MmmahASsdj1RSWXpi-Qsu9kDhChgV,x4ZrGck5maanFT9_dgFlABoKQp3i_rhMKxsTY3l4GPuiaOk0Inbq7NaG2qwLe8uGFZdrDbPilHaz-A,7,1643274876000,140
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,l40Kr3E13nlgEzng3gnoQWPzv2QLf60O2bj8UUZYEVxMJrhduxHqTRBDoA,아빠함번미드봐,206,I,94,56,False,False,True,True,nbGZ6WpKMd-AtefaX5KwRTRPwOn0_YvBKQjf9YVJQ66gqmPe28JI4VUz,Fio1rXMUV45fH25rPmQC3eCmdUYWLq171um3yGXV_9GU_V5W4oSvlL5nG2YMB1DMHahGFQgkBvWXAw,16,1643566854000,42
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,YLRvdr1oXE6_LLpWLds_amkSh8RhM5PJyrbYptcDYOKuWhphJ_zl0_Xu3g,Nenomius,214,I,198,184,False,False,True,False,92lhHLqyQiAYZ65HKLQ2k5CQ8iFZPJhkhOe3jNulWnhwQ7Zv3PA5ptQx,0iuGe-d3SzuJE_wTbgj9q_g8Z9k-5EyQwBftfe4D2mHwZdo_ltJKyqFiFncE0vGznFHwepx5HvruIw,29,1643566900000,128
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,7dYUzVhvFSKqj6E4Ljkv3hRIqIkvkowABCTR38ZVpD9C6OFy,Pier0,366,I,150,147,False,False,False,False,JbAW8u9b0x1bhLvu-UjoHuL_nvoWrqD_MVEXJjoejX8LD5-bRQ4xvSBX,qI0kaH0zcZwAKI5A-fjiGrMxj5H4lkMyLyGtmK_LeslMF9djlxBhPYOq7nI_Phph8uimTmL-60uDxw,906,1643361325000,277
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,1oXLVPzue9EgPm1XEpS9MNed8vaDjFobOksSKWrk9WlzPGU,선비식화참기,374,I,74,62,False,False,False,False,YyXUqJH-M6ojY-6siaCEvO8qEGF2jgl87zTfNYB3LxDA4u4Fz11yOQoe,jbHGSuT-IClDXCnXoHAuVAL-sEKyY__ueIi4N3RqwQzBvlmjc6OlM74XgWnKPQ-sidetDS3igpzk5g,4499,1643067593000,440
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,gtqOZiJ3Uqr8iPY6QUqL-Gq6NZQDbnvat-CFK63wHx1zpA,No longer love,453,I,88,81,False,False,False,False,Lhau0zA_DmAVt1CwMLDf-SlT5o_jy30UDFkfPOpIvpzy,LT52vGZFZMXn5h0i5lDmVWzvSV1YOHdpHgezJZv95fmkZDeKWsnyyS4kgS7EusHaBaNmchY_EDfUEQ,5233,1643646996000,639
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,pTVtlK8AQwneb4XLzZRsgNHpw41cA4eiH8tenDlSnwsknm7efhWpH6-W9Q,2duanQsaomiao,221,I,70,49,False,False,True,False,ig46vPv32JHbl1WFzxNE0gEFDARmuwzehRI84uRKIdjD_jfYOprmQNAp,8mCKnSSvetv6z1OAcSFs_L819P0s0BuBRI7MQQmoj7YX_4w4QSJ89QGdArt7ZYDqeNT3pDL_Hr9exQ,5227,1643498463000,40
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,gNPtFL4dXoLpPxd43DecnOYij1G0WzDQmpDXMilwQDbqp88a,트위치 조우지,209,I,44,19,False,False,True,False,PPOpgubHp-nJqmgT0qX4RQ79M1AuyBsq62oUn1VJIYFjTsoJ_XQnad_F,v0QSL3a1PAY-H6ahzUVPpG6i_uFAYi2Ej6xWd18UW-vpKpw51pZfzl_d7uKLi4__y40WBbv5wIO0NA,4742,1643447026000,81
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,Q-5V7kEoPMNV-RODpAV407nxNc6_BnL-y95KfXBW1bvl9t8,KT Castle,372,I,53,36,False,False,True,True,H6tUDurwY4BrP0MPWHaUrkFkZoBVEqt1h-Asl6ahW77Z5Bw,-HIlsPr8p3J_4piQhI7Co6nJuMWFBmGacAc16BCj0rzVCeO139GQEKMTJfKRg9kWkms8DAR0C3SebA,4206,1643443035000,637
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,lzmaBI3RqUTIw609HykmLZJy5uDGfMz2IfsIxGIyTOIw4sI,코 태,347,I,103,93,True,False,False,False,2xd2mAI3YqRQF6YFoeai4lCVUUvQ8Rjhk7sd1ILaWE9XzJA,BkyEqFg1Ggv6M1niwo43ZcCbeJwHx3M_4vqduB-bgOGwGdTb_ohv5tsHNWyTQcgIQGcGmKX2p57ZcA,4765,1643694174607,426
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,Cy1QmjoawfDY1guuDxwGAHvlDSQ-R_yUO-rLrIsbJAlU6mQ,권 지 인,402,I,66,52,False,False,True,False,NRm78nTEolqFa6Gk-KMLhu1UeVkyLgPRHao6oA1bgrcXYKOOTi_R-klJ,BIybmiHF1_-Rbbw46sicqxhyob3ZsmJAlnUxamBVxfGn5Qfum76YiVN_GJWlaHVwYiNPPuk4pB1e5A,4393,1643611344000,494
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,BCw3FehRWoq5q8BZQqwQLmWH0Njv5SW3hxYMclyOJZmRSf9elytr2swNTg,ra66it,288,I,104,88,False,False,True,True,BRNW9sjErjnED9Nr9TFUIe1i6QHDgNQ19xLMJG7SXOcVFEQFF59H-J2H,wlorMN4Y9n8sNyhhGIIBlImVOHG8nEkvTgH6_3VUWHldbXW07Z8Lig7C7n0n1Cke1Tdbee73dottww,16,1643279342000,68
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,L0iL9jDhUyrQBsk5_IW83aIfZAXvDcLbQbpRTDJ4eQNZ7Ag,MeeA,233,I,47,31,False,False,True,True,uZ043gxr6mg6A3v1pCPE2fsMXusKBIE8oCZiLYjNk9nlZO1F8FWUY8vN,wFAHozYEaH8TZJ9FPwLNb0MUU4kTYAdSBDbKH8tkYkfEk-SxffslJWVsVp8ufVqFzyK8tZEaM4u8yQ,4568,1643447214000,141
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,ADmcBgpNOZ851RGeYqXt1dEAQoPm55SgrPHrDLIrmC_qaKQ,BT Kangin,411,I,181,158,True,False,False,False,0ejyXN5LLXh2FQzIoxp5xUXdVerkHCF0qMxyR46axLAX9e0,7502kWWTQUczKXh_WxgkK_J7_aL7I8vwpNZW3MDLjeO0ZwTzYd4TnVMPH9yCIOeWW703ST4hv-u4aA,4861,1643446117000,220
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,Ylv10IxX8XbsRUWm0Mr56ASlhXNGDNwchF5VjRTpzD1ICPw,이구역딜량일등,256,I,58,35,False,False,True,False,RRB70en5EZDjdSkya8ZdXK0WMziwJE80lvywJAySm2nVX9BVKeQVHyHK,SzIxzX3Kk-4UuUMnurH6LFo2Qg5WVQHdEpcpwW7QV9Zw8Wl5mJBlupwcaZ5bNuvzAS7e3nqKje-iug,3891,1643463711311,131
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,p9_k9spiZJr8gnEerOHUxVCjKq2Cs54EjDBe7BZ3actCPOPQZm--pt7CrA,LSB Prince,204,I,81,76,False,False,False,False,o02ZPy-iDgPVJoCXsFifZOXkGgjDxQd1tskwUQBeO54k6RY4c7GwNisr,M0l8DgHxPKrNgl83a7Gty2dmi16tgax_6EiGEhYTaW74vvojONpdhtyZ5OywW1GotThSJrbJYAAFSg,5244,1643268688000,105
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,N8aizGMyX6qLKAx9ePkFcNWma8O_Cqf4lzEz8CwrPDasDQ,mother is great,268,I,90,72,False,False,False,False,0TlOQaAolD5ge2t7HyIs7eVTgpECxYHgqDH7JMaSAmRj,TzOcoPKTP8-NpweZpWoj_RiMWi2s5_xnDlmIVgeMeOdWwmAGEywE-4GOpcxi-GUHm_1ql6Pdg2yWeA,4571,1643344363000,133
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,W_QOn7v0LnDsR4E4RcMU9IVPTFsy3h_rkVDs3_Se2QQIIMY71ukGIn6qUw,linlinqaq,373,I,71,45,False,False,False,False,OXgnygxj9kqS7P7tZSoZnEDcqkHIFqp2zGHB6YeY9iNpuOx0GDQdKq1Q,kG3twuTqfGDWwkRjXPmdpHGyqscVAxWqng_GYMAkvCD_NZZqac0tkAddbqw-pyQzTtsih3oXcgDrrQ,29,1643240856000,39
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,NEPUL4kS70ngQEA-rP8kfSFXV5_trdnPXC2SdgeVObWo8L__ttSmUOzANw,BZZZIII,230,I,82,56,False,False,False,False,lr-kgzv8v95mpG9yAftBZr5kRRMxtoFlqwbRbNqnasr1T6sjFE-OtUzU,8d3j6HiZOHK_rb5LxwxF1Dyw8TcP8_v2HHCjPx0nFfIfW7RJO4A4Xz4NVtb1_DT9-je8BumCeIjfdQ,29,1643021093000,40
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,9zhhfG5v8tQ27gPgLOfyz8sMPmr5_kr7l3mXS2pAOr2l0jjgk_49rsnrUQ,구글 롤브라더스,207,I,98,90,False,False,True,False,kTqxAFd_ax0uHHGDG5PhcgbqvrmN21EYtjJTbsbhz7WultynRs3MszgW,lNR6Ok4_fLMRwc2x3OSztQUL3rmxypS8ID1wQsWOO8mwBhvwyANVggs2VSOFXsK6cwVQzLbgLg4Bdg,7,1643700801256,59
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,lPMYVk03cLAAEufmJ1G0iWUYgJP1YSHUhG9Wh7sGjv6XE_8,T1 Venus,225,I,53,40,False,False,True,False,Kx8W6MGGNj14HrXbFgEIQAO1VrQ_vxTvHQKhS3ABnN_DceEbKrs_TT_q,dFcjhI4lAYgWbp1BbQQbATulcIMFHZDoroaquEpEtX1QKyQrrvjQg-WVMAqJ0Yy4waVJ0o-Box-nXQ,5067,1643490933539,86
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,79jrk3X4GNoOnV9e2uvgL_c15a9IMxkR6d1WotINgcU0fQs,Kim Sang Hoon,414,I,78,62,False,False,False,True,T14_-6IsKBb1LchGCmE5hoy3IoBRWPPVWHIxbUM15mPR47c,4Die71DV2euuAz4ujikkxH0Tph6XKcA7Qba2rASix0FeUWcNK7FFL9zCY7urcAmMyhCsAzijLIBl6Q,4095,1643146732000,442
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,mTb4PVohPUTvpRlCRZJoajBkmjjXElj8Ad67rzf5EEdMHxI,Z2D04,278,I,94,80,False,False,False,False,VS7yWFsBG23v_MziSy1k1fvS_NHRGqb3i8yq0zrB8tBDcrg,rysJGhWYM4onDacdvdNVZg_GW65k8Fadv7czFRdTwMMzUHD1jqNSXrBrT3OlYhSC9wVqBuIRnPRzDQ,7,1643706097300,365
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,N-SIeBSU7jB3fC0pl_ovB41_QiFl_hub9x7u-mIpwNvNBCQ,장수열,265,I,59,49,False,False,True,False,uhlNuaFWRjOW-Gy1WnNtQ_YenOV0NTaTCLowRkg5GwJTLAJeEQ4s2Dfb,FkkMQVjHI8VJmqxZDLJNfu_DJDFBVGLoMieVG_for9g7RENfoWJe5-P4wFBe00NXcx2r-hjUttUtZQ,4419,1643460531377,341
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,wB1Yl4pJb0kMM9q1BzLa45L8fQt6pE56CWzPCgrxYqaN7H0,ggggggffggg,220,I,54,43,False,False,True,False,f-m2G6jRNv41Ir6byH9hIam0tXOGMhJtZnPJNeUh8xTurSHJdkQsA0qk,bUjnXvXK1AJObIg8mNBWN2Y-NWZN0EsVeSVvet6rqtpE0mfzRLZTHAvhptYVyS0OlF4lW8pyNyM7aQ,3837,1643348393000,250
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,7QlIH3s4gAsfWzR0oXkPlzJt5RawV8bd2fUYJjon_zbHR7A,dia de sorte,212,I,237,232,False,False,True,False,VXWVwUwxGBEbfOjy1nEuxJEoVpe4bWs_juReP6qDqie9,PubzxjnCvoljt7S02Y2wSPbVAELn4neK8fkWW5X15_V45tHc6_AgYVTImgek4a2SSbrszdZEC1R8ng,3535,1642906120377,571
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,b271x5bcawE-Ny46zdpMsBgEHTUp2I7FEmGVShpWoaNgXpo,cryscata,369,I,88,69,False,False,False,False,KZYTkOTj4IjkOfsFup2M4Vq1u3_3zMOxgdH6Gjs1_OURjfE,Fyv4eguXicogN_mppKmrMM-z0OhRe4N3rfUltvboL-1rze6jFHDv_ju4J5kxRgXjFmMSnOHC4ADa0w,4690,1643379932000,191
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,KWJd0jJkOEiBLkiPV7x0yY2Gre4dIV7OEUMpTiNQRqlXvHw,물방울석입,298,I,76,65,False,False,False,False,M58nlWJktLfqnZS7CEmVXZ_ez_pvoQikIC5knkpXQ-7TT15MiiTxAu29,FLGzgBZ4OWuxIFCKQA0LfPsBMXP5qcg2VXmIQrDO9vpx-fls0jBrWo6WB10ZUjSeW5Q02uYRXt_p6g,4631,1643104109000,282
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,n8A_XvAxZ-rzm8rIK5ImRSLkERftqCo_Eu37GtjNz9jwDrk,Luv you,201,I,101,87,False,False,False,False,4KbklzHCv2zCeg_x340NL-Arvht4N_GbnIUU7VoGabqWf6aWVVr2MRXz,bsRJPY839NGF789-Sr4PHspIiPGsh0CPxap63Bl19o9KFKZHxXbmBQBBwY1sSb9q-64xxZA10jLq2w,1625,1643629690487,263
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,jvN1IXfBTC5QRjXjvPhWYehK-k57bWuJPd6Q4bJ_Bl02fnI,기분 걍 메롱,218,I,60,41,False,False,True,False,ktTXRtFV5ijKV79LYQsWiATQEPr4_06IHZehXA2yQvAC14k,VeZlMbXHxsQvf2SE0WolC8qyRwA3ZXYnt6jSLK0vMx-tqt2E-f4ILogS5WwnPNRfUWfTjVOtHFtqZw,4075,1643487095000,126
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,5n1ynXkUS4HwuY9IgG0X_pEji73uLrk1VMX2-XWU8bS7qO4,강하다 별,251,I,118,105,False,False,True,False,bpQgL96GCcg8HsowsV8qPxVJNTE-KjKt6NSPROWrtPD1MPX4Sa1wzbeK,JVee_IUoJIgYDvrCnPW0FiOzOZd2H5NzygjJoUgNWCIWRFxjoqLJnHhEwn8-QCgKGGmci5ZHNzveYA,4864,1643574966958,390
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,-MWpttBAUYcvfxiQYjCxgIt22NQd0_E8YGX57rtXHkszti8,lengqingxue2,457,I,113,88,False,False,False,True,1Y70G89YHSd5En5pw5gf3JnDQF77OPbZltiKkug1KyvoRDvV_3rnSA5r,8rVzLeU5_5iGLRPSL5U-OB7Fwa6Gt8OZG0e0c24Gdi_LCVvby_JFQvXgOMqzH1bAEap7OsSK2K7wlQ,3543,1643496312000,185
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,Tx8rxVs82O00aaXtzBElfzcghzyfuuMvtug2i1yebqW7PQ,병권좌,259,I,83,71,False,False,True,False,yms5joNLjRgZAMHTBb_uv5ID1OfhLkhmC4ZojTLCXOg,guFg2jaHZHPCTsv6gvw4KMhlXYoOxLNUC6xB4UCZy1x-jwgl74lpsyBYyu3ugcmp13_qdt3vpPuxbw,4782,1643615933000,377
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,2dfbGzMhtsNNe2OhSZNVaJOHmvvmv_6zWBm02NjDV5g9jyQVZfiR_iFi_A,yydyh,419,I,90,61,False,False,False,False,OEnhH5LyQg0TSEH8o82Md4s6pHmA2plrvicI_SOVA48I_ZXvIAdxS_Ay,I0fuRa9gTSFR-A6O9kiiDrnpFXhQ1-c2RtWhEYXMmXewaK4F-wDBh1_cKhmyhouYKKasT47c_39S-w,3018,1643685176000,74
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,1V-W__ZRUVABBd8UYTl9PlCmBIh2sDENThL2HnyVhTmRW4oIHMvBlpsP2Q,들을수없는사람,241,I,62,35,False,False,True,True,v2qMgGmsh-54P8b55ZVWsI0N8XZJNJT0ijRMY_12W0TIGGVfKU__v7iu,6CxR1icqy6hLoJK_rMtDjUMgqSJltj7UKDJjRw0Bp3hQiWWcuI_Ii4EDZ0XRI353rPU9aiI2-DIq4g,907,1643481191000,44
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,OW4fXKiJVbU_Hxdk059PDffxkPYKZn2dCO0Y6ZhVWFDs2IM,Lehends,403,I,71,61,False,False,False,True,l3_ui7Xu0Vym3bSJ9xhWQzS9yrytdu6jL3P7feXd7CyDcqA,rceWHSYz_GF2XYZMAP7hbzWSiY7gAcatES4tAILNcT_iVcTJ9_xX1QgdE_tTzq58eJWYcW2Cc1hsuQ,4295,1643690358000,468
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,aZoqa7ZuVeqzdyg7x4ooCeFE6SezUvaL_FZtv9NhfIyx59ndmNI1EPMYqA,나솔직히무섭다,238,I,74,57,False,False,False,False,GAIsC89TLPcLVWTu38yL9J6JwjEmgLgJSOnMXKMTzAagBPIf4-u6RyyY,eMVuw9W551dKs42RjPmzufhhmWzYv2asPwddeTwc0dgAIMSKE-5iA5jUTeOA1iOhysjJWvqCtTeJaw,4987,1643601997000,86
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,uU4ljKi2inOIj6PNEDkMkuZ5FJL9w6jWTG53Nls5AwUCtzH2Yoccib6cWw,Anni,213,I,69,59,False,False,False,True,njDHY6s7pL5c2B6qoVUQGIM005XbDdvArWZ8zsBaZAocQonFXPP9o1dV,jG4Np_wtrDB2oDn693LMioa_XLwxq3Rq7FdXdtbVhr55S11qAiep848MbMXoy77b8R8elVYBgTD0Ig,3836,1642833742000,147
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,oUt1BnnIHc1lqgg6NwROoViSngFKSTJbBxZrOdCwRSVeUf4,오이동생,306,I,150,147,False,False,True,False,BgTEY0BWBByc8xxxiq6GV9Mo6v8SKg6cNgsAQTHp45wGxtF068ZuH0op,NJAxJzm339NPA2ufDoeTqdV3NAw4_Yzsdr1TH-cheLpRPGc_pykgHp7C85d4wgE7Gcu2KeghbacNxg,4568,1643498993000,364
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,BJxGgrngn9WBJbb7WQpuC5ld_VBpfPIGzDAx-w6F5KMJ7aQ,유백진,276,I,96,88,False,False,True,True,ne-_8pQ7gm1eAIN0P7jYAiuKUUv2uJvM7PsClpoMpAtxGwyuUzV6d3xx,JtI0E9KPxIsWLecC38J38FVwSr1L-TRjq44egctQbhpFa1UGeoH8rggxNDfXkv-dtwYUu9kCdnfisg,4022,1642998051000,245
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,OPZ_7GxG_XYHr0a2RMiy0b_yyQ8jlQ65Y7cukobfoBexGMMlAXPFvxMmQQ,iamoookay,311,I,63,29,False,False,False,True,qso4E07oEq1f1dRkudVfsg584p2OFbvXIkMbL-QR-qnni5dNuxZRaxch,Vcfnw4cD9eYxU2VJJbhtUB518yZBEm_GZl_QO89zu5d7XLOhfgrrm4llEjJWaIJRPkrnjearwa_vZA,5213,1642920971000,37
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,f-eRQD4SjqLo1VEwcLhRbBbTh8GQQp7VsBcwEjW0kQUn5T8umLoVvCGDfw,넌 별로,218,I,94,76,False,False,True,False,gN3ly6S1hBZDpfVvcXdatvRoCIZwR8ac1NL3fmd5Ib5TW4aFpEdGxkHF,6sd9QJbAXdmVf95aD8-QPwBnvyDkIwhExLkhPapIDTih-ewHu8U3GKfBtzTpMK-wFvrgV8lyKg1e6g,1626,1643459970000,78
